tanggal,kandang,lokasi,umur_minggu,populasi,mati,produksi_butir,pakan_kg,suhu_c,anomali_flag,total_telur_kg,fcr
2023-09-13,K001,Dataran Tinggi,52.4,1500,0,1204,179.34,20.8,False,72.24,2.482558139534884
2023-09-14,K001,Dataran Tinggi,52.6,1500,0,1204,184.63,21.8,False,72.24,2.5557862679955705
2023-09-15,K001,Dataran Tinggi,52.7,1500,0,1203,168.82,22.8,False,72.18,2.338875034635633
2023-09-16,K001,Dataran Tinggi,52.9,1500,0,1203,178.15,22.9,False,72.18,2.468135217511776
2023-09-17,K001,Dataran Tinggi,53.0,1500,0,1202,162.68,21.3,False,72.12,2.2556849694952854
2023-09-18,K001,Dataran Tinggi,53.1,1500,0,1202,178.39,24.0,False,72.12,2.473516361619523
2023-09-19,K001,Dataran Tinggi,53.3,1500,0,1202,166.62,21.1,False,72.12,2.3103161397670546
2023-09-20,K001,Dataran Tinggi,53.4,1500,0,1201,162.63,23.3,False,72.06,2.2568692756036635
2023-09-21,K001,Dataran Tinggi,53.6,1500,0,1201,182.69,24.7,False,72.06,2.535248404107688
2023-09-22,K001,Dataran Tinggi,53.7,1500,0,1200,164.06,24.4,False,72.0,2.278611111111111
2023-09-23,K001,Dataran Tinggi,53.9,1500,0,1200,175.0,26.8,False,72.0,2.4305555555555554
2023-09-24,K001,Dataran Tinggi,54.0,1500,0,1200,164.1,21.3,False,72.0,2.279166666666667
2023-09-25,K001,Dataran Tinggi,54.1,1500,0,1199,181.07,22.2,False,71.94,2.516958576591604
2023-09-26,K001,Dataran Tinggi,54.3,1500,0,1199,168.42,23.4,False,71.94,2.341117597998332
2023-09-27,K001,Dataran Tinggi,54.4,1500,0,1198,163.82,22.0,False,71.88,2.279076238174736
2023-09-28,K001,Dataran Tinggi,54.6,1500,0,1198,183.54,20.4,False,71.88,2.5534223706176964
2023-09-29,K001,Dataran Tinggi,54.7,1500,0,1198,190.74,26.1,False,71.88,2.6535893155258767
2023-09-30,K001,Dataran Tinggi,54.9,1500,0,1197,176.01,20.9,False,71.82,2.4507101086048455
2023-10-01,K001,Dataran Tinggi,55.0,1500,0,1197,188.52,19.5,False,71.82,2.6248955722639935
2023-10-02,K001,Dataran Tinggi,55.1,1500,0,1196,183.25,20.6,False,71.76,2.5536510590858414
2023-10-03,K001,Dataran Tinggi,55.3,1500,0,1196,166.98,21.4,False,71.76,2.3269230769230766
2023-10-04,K001,Dataran Tinggi,55.4,1500,0,1196,168.97,24.0,False,71.76,2.354654403567447
2023-10-05,K001,Dataran Tinggi,55.6,1500,0,1195,172.26,22.5,False,71.7,2.4025104602510456
2023-10-06,K001,Dataran Tinggi,55.7,1500,0,1195,190.2,19.3,False,71.7,2.6527196652719662
2023-10-07,K001,Dataran Tinggi,55.9,1500,0,1194,184.44,21.2,False,71.64,2.574539363484087
2023-10-08,K001,Dataran Tinggi,56.0,1500,0,1194,166.69,22.2,False,71.64,2.3267727526521496
2023-10-09,K001,Dataran Tinggi,56.1,1500,0,1194,174.37,18.8,False,71.64,2.4339754327191514
2023-10-10,K001,Dataran Tinggi,56.3,1500,0,1193,166.61,24.0,False,71.58,2.3276054763900533
2023-10-11,K001,Dataran Tinggi,56.4,1500,0,1193,186.52,24.1,False,71.58,2.6057557977088575
2023-10-12,K001,Dataran Tinggi,56.6,1500,0,1193,167.75,20.4,False,71.58,2.34353171276893
2023-10-13,K001,Dataran Tinggi,56.7,1500,0,1192,177.32,19.4,False,71.52,2.4793064876957494
2023-10-14,K001,Dataran Tinggi,56.9,1500,0,1192,170.99,21.4,False,71.52,2.3907997762863538
2023-10-15,K001,Dataran Tinggi,57.0,1500,0,1191,190.71,22.2,False,71.46,2.668765743073048
2023-10-16,K001,Dataran Tinggi,57.1,1500,0,1191,175.07,27.1,False,71.46,2.449902043101036
2023-10-17,K001,Dataran Tinggi,57.3,1500,0,1191,165.81,22.5,False,71.46,2.3203190596137704
2023-10-18,K001,Dataran Tinggi,57.4,1500,0,1190,190.22,19.9,False,71.4,2.664145658263305
2023-10-19,K001,Dataran Tinggi,57.6,1500,0,1190,187.22,19.3,False,71.4,2.622128851540616
2023-10-20,K001,Dataran Tinggi,57.7,1500,0,1189,189.47,25.1,False,71.34,2.6558732828707594
2023-10-21,K001,Dataran Tinggi,57.9,1500,0,1189,187.25,21.2,False,71.34,2.62475469582282
2023-10-22,K001,Dataran Tinggi,58.0,1500,0,1189,181.97,22.3,False,71.34,2.5507429212223154
2023-10-23,K001,Dataran Tinggi,58.1,1500,0,1188,173.28,21.5,False,71.28,2.430976430976431
2023-10-24,K001,Dataran Tinggi,58.3,1500,0,1188,191.08,20.4,False,71.28,2.680695847362514
2023-10-25,K001,Dataran Tinggi,58.4,1500,0,1187,178.37,21.5,False,71.22,2.504493119910138
2023-10-26,K001,Dataran Tinggi,58.6,1500,0,1187,171.31,21.9,False,71.22,2.4053636618927268
2023-10-27,K001,Dataran Tinggi,58.7,1500,0,1187,185.16,20.2,False,71.22,2.59983150800337
2023-10-28,K001,Dataran Tinggi,58.9,1500,0,1186,177.71,18.0,False,71.16,2.497329960652052
2023-10-29,K001,Dataran Tinggi,59.0,1500,0,1186,173.12,20.0,False,71.16,2.432827431141091
2023-10-30,K001,Dataran Tinggi,59.1,1500,0,1185,168.38,19.2,False,71.1,2.368213783403657
2023-10-31,K001,Dataran Tinggi,59.3,1500,0,1185,179.91,19.2,False,71.1,2.530379746835443
2023-11-01,K001,Dataran Tinggi,59.4,1500,0,1185,176.96,20.5,False,71.1,2.4888888888888894
2023-11-02,K001,Dataran Tinggi,59.6,1500,0,1184,172.88,18.0,False,71.04,2.433558558558558
2023-11-03,K001,Dataran Tinggi,59.7,1500,0,1184,179.57,21.6,False,71.04,2.5277308558558556
2023-11-04,K001,Dataran Tinggi,59.9,1500,0,1183,189.79,21.2,False,70.98,2.673851789236404
2023-11-05,K001,Dataran Tinggi,60.0,1500,0,1183,163.47,21.4,False,70.98,2.3030431107354183
2023-11-06,K001,Dataran Tinggi,60.1,1500,0,1183,175.98,18.3,False,70.98,2.479289940828402
2023-11-07,K001,Dataran Tinggi,60.3,1500,0,1182,185.31,21.0,False,70.92,2.6129441624365484
2023-11-08,K001,Dataran Tinggi,60.4,1500,0,1182,182.75,18.0,False,70.92,2.5768471517202483
2023-11-09,K001,Dataran Tinggi,60.6,1500,0,1181,167.03,21.3,False,70.86,2.3571831780976575
2023-11-10,K001,Dataran Tinggi,60.7,1500,0,1181,182.55,18.2,False,70.86,2.5762066045723966
2023-11-11,K001,Dataran Tinggi,60.9,1500,0,1181,190.01,19.9,False,70.86,2.6814846175557436
2023-11-12,K001,Dataran Tinggi,61.0,1500,0,1180,162.98,20.3,False,70.8,2.3019774011299434
2023-11-13,K001,Dataran Tinggi,61.1,1500,0,1180,185.78,20.8,False,70.8,2.624011299435028
2023-11-14,K001,Dataran Tinggi,61.3,1500,0,1179,179.66,19.4,False,70.74,2.5397229290359062
2023-11-15,K001,Dataran Tinggi,61.4,1500,0,1179,172.09,18.5,False,70.74,2.43271133729149
2023-11-16,K001,Dataran Tinggi,61.6,1500,0,1179,185.88,18.2,False,70.74,2.6276505513146735
2023-11-17,K001,Dataran Tinggi,61.7,1500,0,1178,180.04,18.0,False,70.68,2.5472552348613466
2023-11-18,K001,Dataran Tinggi,61.9,1500,0,1178,183.36,20.7,False,70.68,2.5942275042444822
2023-11-19,K001,Dataran Tinggi,62.0,1500,0,1177,162.39,23.0,False,70.62,2.299490229396771
2023-11-20,K001,Dataran Tinggi,62.1,1500,0,1177,168.52,18.0,False,70.62,2.3862928348909658
2023-11-21,K001,Dataran Tinggi,62.3,1500,0,1177,190.74,18.2,False,70.62,2.7009345794392523
2023-11-22,K001,Dataran Tinggi,62.4,1500,0,1176,174.29,21.9,False,70.56,2.470096371882086
2023-11-23,K001,Dataran Tinggi,62.6,1500,0,1176,165.47,18.6,False,70.56,2.345096371882086
2023-11-24,K001,Dataran Tinggi,62.7,1500,0,1175,169.76,18.2,False,70.5,2.4079432624113473
2023-11-25,K001,Dataran Tinggi,62.9,1500,0,1175,163.74,19.7,False,70.5,2.322553191489362
2023-11-26,K001,Dataran Tinggi,63.0,1500,0,1175,168.57,19.8,False,70.5,2.391063829787234
2023-11-27,K001,Dataran Tinggi,63.1,1500,0,1174,177.37,18.0,False,70.44,2.5180295286768883
2023-11-28,K001,Dataran Tinggi,63.3,1500,0,1174,190.93,23.4,False,70.44,2.7105337876206703
2023-11-29,K001,Dataran Tinggi,63.4,1500,0,1173,175.38,18.1,False,70.38,2.4919011082693947
2023-11-30,K001,Dataran Tinggi,63.6,1500,0,1173,166.85,20.7,False,70.38,2.370701903949986
2023-12-01,K001,Dataran Tinggi,63.7,1500,0,1173,164.54,18.8,False,70.38,2.337880079568059
2023-12-02,K001,Dataran Tinggi,63.9,1500,0,1172,181.25,18.0,False,70.32,2.5775028441410694
2023-12-03,K001,Dataran Tinggi,64.0,1500,0,1172,190.88,20.9,False,70.32,2.714448236632537
2023-12-04,K001,Dataran Tinggi,64.1,1500,0,1171,177.02,19.8,False,70.26,2.519499003700541
2023-12-05,K001,Dataran Tinggi,64.3,1500,0,1171,165.45,20.5,False,70.26,2.3548249359521773
2023-12-06,K001,Dataran Tinggi,64.4,1500,0,1171,162.76,18.0,False,70.26,2.316538571021918
2023-12-07,K001,Dataran Tinggi,64.6,1500,0,1170,164.28,20.7,False,70.2,2.3401709401709403
2023-12-08,K001,Dataran Tinggi,64.7,1500,0,1170,173.37,18.0,False,70.2,2.4696581196581198
2023-12-09,K001,Dataran Tinggi,64.9,1500,0,1169,188.73,19.2,False,70.14,2.690761334473909
2023-12-10,K001,Dataran Tinggi,65.0,1500,0,1086,167.83,21.5,False,65.16,2.5756599140577046
2023-12-11,K001,Dataran Tinggi,65.1,1500,0,1085,187.22,20.4,False,65.1,2.875883256528418
2023-12-12,K001,Dataran Tinggi,65.3,1500,0,1084,164.08,18.5,False,65.04,2.5227552275522753
2023-12-13,K001,Dataran Tinggi,65.4,1500,0,1083,171.88,19.5,False,64.98,2.645121575869498
2023-12-14,K001,Dataran Tinggi,65.6,1500,0,1082,165.6,18.5,False,64.92,2.5508317929759703
2023-12-15,K001,Dataran Tinggi,65.7,1500,0,1082,166.84,19.3,False,64.92,2.569932224276032
2023-12-16,K001,Dataran Tinggi,65.9,1500,0,1081,172.51,19.2,False,64.86,2.6597286463151404
2023-12-17,K001,Dataran Tinggi,66.0,1500,0,1080,170.87,19.7,False,64.8,2.636882716049383
2023-12-18,K001,Dataran Tinggi,66.1,1500,0,1079,180.54,18.0,False,64.74,2.788693234476367
2023-12-19,K001,Dataran Tinggi,66.3,1500,0,1078,166.17,18.9,False,64.68,2.569109461966604
2023-12-20,K001,Dataran Tinggi,66.4,1500,0,1078,163.4,18.2,False,64.68,2.526283240568955
2023-12-21,K001,Dataran Tinggi,66.6,1500,0,1077,170.62,18.0,False,64.62,2.640359021974621
2023-12-22,K001,Dataran Tinggi,66.7,1500,0,1076,176.68,20.9,False,64.56,2.7366790582403966
2023-12-23,K001,Dataran Tinggi,66.9,1500,0,1075,177.2,18.6,False,64.5,2.7472868217054263
2023-12-24,K001,Dataran Tinggi,67.0,1500,0,1074,174.92,18.0,False,64.44,2.7144630664183738
2023-12-25,K001,Dataran Tinggi,67.1,1500,0,1074,186.03,20.5,False,64.44,2.8868715083798886
2023-12-26,K001,Dataran Tinggi,67.3,1500,0,1073,173.93,19.0,False,64.38,2.7016154085119606
2023-12-27,K001,Dataran Tinggi,67.4,1500,0,1072,184.05,18.0,False,64.32,2.8614738805970155
2023-12-28,K001,Dataran Tinggi,67.6,1500,0,1071,162.06,18.9,False,64.26,2.521942110177404
2023-12-29,K001,Dataran Tinggi,67.7,1500,0,1070,175.06,18.9,False,64.2,2.7267912772585667
2023-12-30,K001,Dataran Tinggi,67.9,1500,0,1070,183.38,18.1,False,64.2,2.8563862928348907
2023-12-31,K001,Dataran Tinggi,68.0,1500,0,1069,175.21,19.4,False,64.14,2.7316806984720925
2024-01-01,K001,Dataran Tinggi,68.1,1500,0,1068,184.83,18.0,False,64.08,2.88436329588015
2024-01-02,K001,Dataran Tinggi,68.3,1500,0,1067,169.19,20.8,False,64.02,2.6427678850359264
2024-01-03,K001,Dataran Tinggi,68.4,1500,0,1066,181.09,20.6,False,63.96,2.8313008130081303
2024-01-04,K001,Dataran Tinggi,68.6,1500,0,1066,163.66,19.1,False,63.96,2.558786741713571
2024-01-05,K001,Dataran Tinggi,68.7,1500,0,1065,176.76,19.2,False,63.9,2.7661971830985914
2024-01-06,K001,Dataran Tinggi,68.9,1500,0,1064,182.76,21.6,False,63.84,2.8627819548872178
2024-01-07,K001,Dataran Tinggi,69.0,1500,0,1063,171.98,21.3,False,63.78,2.69645656945751
2024-01-08,K001,Dataran Tinggi,69.1,1500,0,1062,166.82,18.0,False,63.72,2.618016321406152
2024-01-09,K001,Dataran Tinggi,69.3,1500,0,1062,169.49,21.7,False,63.72,2.6599183929692405
2024-01-10,K001,Dataran Tinggi,69.4,1500,0,1061,167.75,18.0,False,63.66,2.6350926798617658
2024-01-11,K001,Dataran Tinggi,69.6,1500,0,1060,180.63,19.1,False,63.6,2.8400943396226412
2024-01-12,K001,Dataran Tinggi,69.7,1500,0,1059,185.18,22.7,False,63.54,2.9143846395971043
2024-01-13,K001,Dataran Tinggi,69.9,1500,0,1058,185.57,19.8,False,63.48,2.923282923755514
2024-01-14,K001,Dataran Tinggi,70.0,1500,0,1058,188.99,18.0,False,63.48,2.97715816005041
2024-01-15,K001,Dataran Tinggi,70.1,1500,0,1057,174.62,19.4,False,63.42,2.753390097760959
2024-01-16,K001,Dataran Tinggi,70.3,1500,0,1056,165.27,18.8,False,63.36,2.6084280303030303
2024-01-17,K001,Dataran Tinggi,70.4,1500,0,1055,170.11,19.6,False,63.3,2.687361769352291
2024-01-18,K001,Dataran Tinggi,70.6,1500,0,1054,188.72,18.0,False,63.24,2.984187223276407
2024-01-19,K001,Dataran Tinggi,70.7,1500,0,1054,186.45,20.6,False,63.24,2.9482922201138515
2024-01-20,K001,Dataran Tinggi,70.9,1500,0,1053,166.92,19.2,False,63.18,2.641975308641975
2024-01-21,K001,Dataran Tinggi,71.0,1500,0,1052,162.97,19.0,False,63.12,2.5819074778200255
2024-01-22,K001,Dataran Tinggi,71.1,1500,0,1051,185.74,18.0,False,63.06,2.9454487789406913
2024-01-23,K001,Dataran Tinggi,71.3,1500,0,1050,183.24,21.4,False,63.0,2.908571428571429
2024-01-24,K001,Dataran Tinggi,71.4,1500,0,1050,170.45,20.5,False,63.0,2.7055555555555553
2024-01-25,K001,Dataran Tinggi,71.6,1500,0,1049,180.41,20.2,False,62.94,2.8663806800127105
2024-01-26,K001,Dataran Tinggi,71.7,1500,0,1048,161.97,18.0,False,62.88,2.575858778625954
2024-01-27,K001,Dataran Tinggi,71.9,1500,0,1047,164.62,18.4,False,62.82,2.620503024514486
2024-01-28,K001,Dataran Tinggi,72.0,1500,0,1047,178.02,22.2,False,62.82,2.8338108882521493
2024-01-29,K001,Dataran Tinggi,72.1,1500,0,1046,172.15,22.3,False,62.76,2.742989165073295
2024-01-30,K001,Dataran Tinggi,72.3,1500,0,1045,184.07,18.0,False,62.7,2.935725677830941
2024-01-31,K001,Dataran Tinggi,72.4,1500,0,1044,170.68,18.0,False,62.64,2.7247765006385696
2024-02-01,K001,Dataran Tinggi,72.6,1500,0,1043,187.75,22.3,False,62.58,3.000159795461809
2024-02-02,K001,Dataran Tinggi,72.7,1500,0,1043,182.15,18.3,False,62.58,2.9106743368488335
2024-02-03,K001,Dataran Tinggi,72.9,1500,0,1042,178.99,18.9,False,62.52,2.862923864363404
2024-02-04,K001,Dataran Tinggi,73.0,1500,0,1041,178.75,23.3,False,62.46,2.8618315722062118
2024-02-05,K001,Dataran Tinggi,73.1,1500,0,1040,181.59,21.2,False,62.4,2.910096153846154
2024-02-06,K001,Dataran Tinggi,73.3,1500,0,1039,176.35,18.3,False,62.34,2.82884183509785
2024-02-07,K001,Dataran Tinggi,73.4,1500,0,1039,184.89,21.2,False,62.34,2.9658325312800766
2024-02-08,K001,Dataran Tinggi,73.6,1500,0,1038,171.35,19.3,False,62.28,2.751284521515735
2024-02-09,K001,Dataran Tinggi,73.7,1500,0,1037,179.29,20.8,False,62.22,2.8815493410478945
2024-02-10,K001,Dataran Tinggi,73.9,1500,0,1036,180.4,20.2,False,62.16,2.9021879021879022
2024-02-11,K001,Dataran Tinggi,74.0,1500,0,1035,186.39,18.0,False,62.1,3.0014492753623188
2024-02-12,K001,Dataran Tinggi,74.1,1500,0,1035,167.12,18.0,False,62.1,2.691143317230274
2024-02-13,K001,Dataran Tinggi,74.3,1500,0,1034,162.41,21.3,False,62.04,2.61782720825274
2024-02-14,K001,Dataran Tinggi,74.4,1500,0,1033,170.48,19.4,False,61.98,2.7505646982897707
2024-02-15,K001,Dataran Tinggi,74.6,1500,0,1032,167.17,22.6,False,61.92,2.6997739018087854
2024-02-16,K001,Dataran Tinggi,74.7,1500,0,1031,165.62,19.1,False,61.86,2.677335919818946
2024-02-17,K001,Dataran Tinggi,74.9,1500,0,1031,174.54,21.5,False,61.86,2.821532492725509
2024-02-18,K001,Dataran Tinggi,75.0,1500,0,905,179.64,18.8,False,54.3,3.3082872928176794
2024-02-19,K001,Dataran Tinggi,75.1,1500,0,904,189.82,18.2,False,54.24,3.499631268436578
2024-02-20,K001,Dataran Tinggi,75.3,1500,0,903,188.34,18.2,False,54.18,3.4761904761904763
2024-02-21,K001,Dataran Tinggi,75.4,1500,0,902,174.92,20.1,False,54.12,3.2320768662232076
2024-02-22,K001,Dataran Tinggi,75.6,1500,0,901,188.35,18.0,False,54.06,3.48409174990751
2024-02-23,K001,Dataran Tinggi,75.7,1500,0,900,171.91,20.3,False,54.0,3.1835185185185186
2024-02-24,K001,Dataran Tinggi,75.9,1500,0,899,189.24,19.0,False,53.94,3.5083426028921028
2024-02-25,K001,Dataran Tinggi,76.0,1500,0,898,183.19,21.4,False,53.88,3.3999628804751296
2024-02-26,K001,Dataran Tinggi,76.1,1500,0,897,175.34,21.0,False,53.82,3.2578966926793016
2024-02-27,K001,Dataran Tinggi,76.3,1500,0,896,165.05,19.2,False,53.76,3.0701264880952386
2024-02-28,K001,Dataran Tinggi,76.4,1500,0,895,186.71,25.7,False,53.7,3.4769087523277467
2024-02-29,K001,Dataran Tinggi,76.6,1500,0,894,186.99,20.7,False,53.64,3.4860178970917226
2024-03-01,K001,Dataran Tinggi,76.7,1500,0,893,177.68,18.8,False,53.58,3.3161627472937667
2024-03-02,K001,Dataran Tinggi,76.9,1500,0,892,166.57,24.5,False,53.52,3.1122944693572494
2024-03-03,K001,Dataran Tinggi,77.0,1500,0,891,180.84,20.7,False,53.46,3.382716049382716
2024-03-04,K001,Dataran Tinggi,77.1,1500,0,890,185.41,20.5,False,53.4,3.4720973782771534
2024-03-05,K001,Dataran Tinggi,77.3,1500,0,889,167.62,19.6,False,53.34,3.1424821897262842
2024-03-06,K001,Dataran Tinggi,77.4,1500,0,888,183.95,20.9,False,53.28,3.4525150150150146
2024-03-07,K001,Dataran Tinggi,77.6,1500,0,887,187.56,21.8,False,53.22,3.52423900789177
2024-03-08,K001,Dataran Tinggi,77.7,1500,0,886,190.66,19.3,False,53.16,3.58653122648608
2024-03-09,K001,Dataran Tinggi,77.9,1500,0,885,177.54,20.8,False,53.1,3.343502824858757
2024-03-10,K001,Dataran Tinggi,78.0,1500,0,884,185.87,19.7,False,53.04,3.504336349924585
2024-03-11,K001,Dataran Tinggi,78.1,1500,0,883,167.69,21.3,False,52.98,3.165156662891657
2024-03-12,K001,Dataran Tinggi,78.3,1500,0,882,178.68,22.0,False,52.92,3.376417233560091
2024-03-13,K001,Dataran Tinggi,78.4,1500,0,881,188.6,21.3,False,52.86,3.567915247824442
2024-03-14,K001,Dataran Tinggi,78.6,1500,0,880,185.02,20.2,False,52.8,3.504166666666667
2024-03-15,K001,Dataran Tinggi,78.7,1500,0,879,169.84,20.1,False,52.74,3.2203261281759574
2024-03-16,K001,Dataran Tinggi,78.9,1500,0,878,180.94,18.8,False,52.68,3.4347000759301443
2024-03-17,K001,Dataran Tinggi,79.0,1500,0,877,164.15,21.7,False,52.62,3.119536297985557
2024-03-18,K001,Dataran Tinggi,79.1,1500,0,876,190.13,21.2,False,52.56,3.6173896499238962
2024-03-19,K001,Dataran Tinggi,79.3,1500,0,875,180.36,20.8,False,52.5,3.4354285714285715
2024-03-20,K001,Dataran Tinggi,79.4,1500,0,874,178.16,21.8,False,52.44,3.3974065598779557
2024-03-21,K001,Dataran Tinggi,79.6,1500,0,873,164.03,22.6,False,52.38,3.1315387552500953
2024-03-22,K001,Dataran Tinggi,79.7,1500,0,872,185.78,22.2,False,52.32,3.550840978593272
2024-03-23,K001,Dataran Tinggi,79.9,1500,0,871,175.55,24.1,False,52.26,3.359165709911979
2024-03-24,K001,Dataran Tinggi,80.0,1500,0,870,176.23,23.6,False,52.2,3.376053639846743
2024-03-25,K001,Dataran Tinggi,80.1,1500,0,869,182.63,20.8,False,52.14,3.5026850786344457
2024-03-26,K001,Dataran Tinggi,80.3,1500,0,868,174.94,24.2,False,52.08,3.359062980030722
2024-03-27,K001,Dataran Tinggi,80.4,1500,0,867,172.06,24.2,False,52.02,3.3075740099961553
2024-03-28,K001,Dataran Tinggi,80.6,1500,0,866,180.34,20.2,False,51.96,3.470746728252502
2024-03-29,K001,Dataran Tinggi,80.7,1500,0,865,181.88,22.9,False,51.9,3.504431599229287
2024-03-30,K001,Dataran Tinggi,80.9,1500,0,864,169.91,23.9,False,51.84,3.2775848765432096
2024-03-31,K001,Dataran Tinggi,81.0,1500,0,863,170.68,19.3,False,51.78,3.2962533796832756
2024-04-01,K001,Dataran Tinggi,81.1,1500,0,862,187.31,23.3,False,51.72,3.621616395978345
2024-04-02,K001,Dataran Tinggi,81.3,1500,0,861,169.35,23.3,False,51.66,3.278164924506388
2024-04-03,K001,Dataran Tinggi,81.4,1500,0,860,164.96,18.0,False,51.6,3.196899224806202
2024-04-04,K001,Dataran Tinggi,81.6,1500,0,859,177.77,22.0,False,51.54,3.449165696546372
2024-04-05,K001,Dataran Tinggi,81.7,1500,0,858,174.12,23.0,False,51.48,3.3822843822843827
2024-04-06,K001,Dataran Tinggi,81.9,1500,0,857,170.29,22.9,False,51.42,3.3117464021781404
2024-04-07,K001,Dataran Tinggi,82.0,1500,0,856,162.23,21.2,False,51.36,3.1586838006230527
2024-04-08,K001,Dataran Tinggi,82.1,1500,0,855,187.36,21.1,False,51.3,3.6522417153996107
2024-04-09,K001,Dataran Tinggi,82.3,1500,0,854,164.54,21.8,False,51.24,3.2111631537861043
2024-04-10,K001,Dataran Tinggi,82.4,1500,0,853,170.44,20.7,False,51.18,3.3302071121531847
2024-04-11,K001,Dataran Tinggi,82.6,1500,0,852,188.25,24.3,False,51.12,3.682511737089202
2024-04-12,K001,Dataran Tinggi,82.7,1500,0,851,187.93,21.3,False,51.06,3.6805718762240502
2024-04-13,K001,Dataran Tinggi,82.9,1500,0,850,178.83,22.7,False,51.0,3.5064705882352944
2024-04-14,K001,Dataran Tinggi,83.0,1500,0,849,179.31,23.9,False,50.94,3.5200235571260308
2024-04-15,K001,Dataran Tinggi,83.1,1500,0,848,187.54,28.0,False,50.88,3.6859276729559745
2024-04-16,K001,Dataran Tinggi,83.3,1500,0,847,171.02,22.0,False,50.82,3.3652105470287292
2024-04-17,K001,Dataran Tinggi,83.4,1500,0,846,187.94,20.6,False,50.76,3.702521670606777
2024-04-18,K001,Dataran Tinggi,83.6,1500,0,845,179.1,24.4,False,50.7,3.5325443786982245
2024-04-19,K001,Dataran Tinggi,83.7,1500,0,844,164.76,18.1,False,50.64,3.253554502369668
2024-04-20,K001,Dataran Tinggi,83.9,1500,0,843,189.65,24.2,False,50.58,3.7495057334914987
2024-04-21,K001,Dataran Tinggi,84.0,1500,0,842,180.34,22.6,False,50.52,3.5696753760886777
2024-04-22,K001,Dataran Tinggi,84.1,1500,0,841,175.59,18.9,False,50.46,3.4797859690844235
2024-04-23,K001,Dataran Tinggi,84.3,1500,0,840,179.66,21.8,False,50.4,3.56468253968254
2024-04-24,K001,Dataran Tinggi,84.4,1500,0,839,161.86,22.0,False,50.34,3.2153357171235597
2024-04-25,K001,Dataran Tinggi,84.6,1500,0,838,176.77,22.8,False,50.28,3.515712012728719
2024-04-26,K001,Dataran Tinggi,84.7,1500,0,837,164.26,23.8,False,50.22,3.2708084428514534
2024-04-27,K001,Dataran Tinggi,84.9,1500,0,836,176.62,25.4,False,50.16,3.5211323763955344
2024-04-28,K001,Dataran Tinggi,85.0,1500,0,835,190.89,22.0,False,50.1,3.8101796407185624
2024-04-29,K001,Dataran Tinggi,85.1,1500,0,834,174.1,23.0,False,50.04,3.479216626698641
2024-04-30,K001,Dataran Tinggi,85.3,1500,0,833,179.57,22.3,False,49.98,3.5928371348539416
2024-05-01,K001,Dataran Tinggi,85.4,1500,0,832,185.84,22.2,False,49.92,3.72275641025641
2024-05-02,K001,Dataran Tinggi,85.6,1500,0,831,165.07,19.1,False,49.86,3.310669875651825
2024-05-03,K001,Dataran Tinggi,85.7,1500,0,830,165.26,22.6,False,49.8,3.318473895582329
2024-05-04,K001,Dataran Tinggi,85.9,1500,0,829,164.06,23.3,False,49.74,3.2983514274225976
2024-05-05,K001,Dataran Tinggi,86.0,1500,0,828,181.65,20.2,False,49.68,3.656400966183575
2024-05-06,K001,Dataran Tinggi,86.1,1500,0,827,180.4,25.2,False,49.62,3.6356307940346637
2024-05-07,K001,Dataran Tinggi,86.3,1500,0,826,182.98,22.2,False,49.56,3.6920903954802258
2024-05-08,K001,Dataran Tinggi,86.4,1500,0,825,162.04,22.5,False,49.5,3.2735353535353533
